"avatar","country","countryCode","date","isVerified","position","productAsin","ratingScore","reviewDescription","reviewImages/0","reviewImages/1","reviewImages/2","reviewImages/3","reviewImages/4","reviewImages/5","reviewImages/6","reviewReaction","reviewTitle","reviewUrl","reviewedIn","username","variant"
"https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif","United States","🇺🇸","2022-07-23","true","505","B08BHXG144","1","Did not have the original charger","https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61GFMLNXUhL._SY88.jpg","https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71EOfOx-1mL._SY88.jpg","https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71KJMLnkToL._SY88.jpg","https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71ipBn8dfmL._SY88.jpg","https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61sOGAQZF8L._SY88.jpg","https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/711wFgfU4+L._SY88.jpg",,"One person found this helpful","That people are not satisfied","https://www.amazon.com/gp/customer-reviews/R2XF5XHMQKA5OV/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08BHXG144","Reviewed in the United States 🇺🇸 on July 23, 2022","Fernando labanda","Size: 256GBColor: Space GrayService Provider: UnlockedProduct grade: Renewed"
"https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif","United States","🇺🇸","2022-07-20","true","506","B08BHXG144","5","It have a small chip but it was really hard to spot in normal conditions and everything else was working perfectly. It was overall a great deal.","https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61GFMLNXUhL._SY88.jpg","https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71EOfOx-1mL._SY88.jpg","https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71KJMLnkToL._SY88.jpg","https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71ipBn8dfmL._SY88.jpg","https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61sOGAQZF8L._SY88.jpg","https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/711wFgfU4+L._SY88.jpg",,"","Overall great deal","https://www.amazon.com/gp/customer-reviews/R185NOBITW0NU0/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08BHXG144","Reviewed in the United States 🇺🇸 on July 20, 2022","Kaw","Size: 64GBColor: Midnight GreenService Provider: UnlockedProduct grade: Renewed"
"https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif","United States","🇺🇸","2022-07-18","true","507","B08BHXG144","5","Yo lo compré para cambiar de teléfonos y para tener uno mejor","https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61GFMLNXUhL._SY88.jpg","https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71EOfOx-1mL._SY88.jpg","https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71KJMLnkToL._SY88.jpg","https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71ipBn8dfmL._SY88.jpg","https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61sOGAQZF8L._SY88.jpg","https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/711wFgfU4+L._SY88.jpg",,"","Sirve muy bien el teléfono y esta bien bonito","https://www.amazon.com/gp/customer-reviews/R1OE7QY2DU4WHI/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08BHXG144","Reviewed in the United States 🇺🇸 on July 18, 2022","Paola Vargas","Size: 64GBColor: GoldService Provider: UnlockedProduct grade: Renewed"
"https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif","United States","🇺🇸","2022-07-17","true","508","B08BHXG144","1","I had to return the phone due to the feel of a cheap screen replacement, felt like plastic and the touch response was delayed. Terrible phone to say the least. I am reluctant to buy another one. I am sure they are not all like this, but how many would you have to buy and return before you get a good phone!","https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61GFMLNXUhL._SY88.jpg","https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71EOfOx-1mL._SY88.jpg","https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71KJMLnkToL._SY88.jpg","https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71ipBn8dfmL._SY88.jpg","https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61sOGAQZF8L._SY88.jpg","https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/711wFgfU4+L._SY88.jpg",,"","Cheap screen replacement done","https://www.amazon.com/gp/customer-reviews/R1Z6KIDNB5EN9O/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08BHXG144","Reviewed in the United States 🇺🇸 on July 17, 2022","Iaimport","Size: 64GBColor: SilverService Provider: UnlockedProduct grade: Renewed"
"https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif","United States","🇺🇸","2022-07-17","true","509","B08BHXG144","5","Every thing perfect","https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61GFMLNXUhL._SY88.jpg","https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71EOfOx-1mL._SY88.jpg","https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71KJMLnkToL._SY88.jpg","https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71ipBn8dfmL._SY88.jpg","https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61sOGAQZF8L._SY88.jpg","https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/711wFgfU4+L._SY88.jpg",,"","Was very please just like brand new  ,always satisfied by amazon","https://www.amazon.com/gp/customer-reviews/R39W86AFZ0JZQD/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08BHXG144","Reviewed in the United States 🇺🇸 on July 17, 2022","Camesha peart","Size: 64GBColor: Space GrayService Provider: UnlockedProduct grade: Renewed"
"https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif","United States","🇺🇸","2022-07-16","true","510","B08BHXG144","5","So for my birthday I was gifted the iPhone 11 which was really nice at first but 3 days in it started to crack. And the longer the day went on the more the cracks started to spread.So had to return that phone which made me very skeptical of getting the iPhone 11 Pro Max instead.I had literally no problems with setting it up or transferring everything, which was such a relief.Have had this phone for a few months and so far no cracks, no scrapes, camera works beautiful, and I can actually hear people when I’m on the phone! The iPhone 11 had TERRIBLE audio and I always had to turn on speaker for calls yet could barely hear.I don’t normally do reviews but this surprised me with how well it’s going. 🙌🏻🥹🥹","https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61GFMLNXUhL._SY88.jpg","https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71EOfOx-1mL._SY88.jpg","https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71KJMLnkToL._SY88.jpg","https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71ipBn8dfmL._SY88.jpg","https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61sOGAQZF8L._SY88.jpg","https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/711wFgfU4+L._SY88.jpg",,"7 people found this helpful","Skeptical after previous experience","https://www.amazon.com/gp/customer-reviews/R3J3E9NSGFTRPO/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08BHXG144","Reviewed in the United States 🇺🇸 on July 16, 2022","Liz Crocker","Size: 64GBColor: Space GrayService Provider: UnlockedProduct grade: Renewed"
"https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif","United States",,"2023-01-16","true","191","B08BHXG144","4","Update (2/1/23): Ran into some issues, probably things that should be checked upon receipt of a renewed or premium renewed product: 1) battery life [below advertised 80 or 90%], 2) parts replaced, either with genuine or non-genuine Apple parts, 3) overall functionality [defective charging port]. Reducing overall rating to 4-stars.Summary: Upgrading from an iPhone 7 plus, and decided I would go with the 11 Pro Max version. I was on the fence whether the extra money for the premium renewed is worth it, so will be discussing what I considered.Observations: The high level basic differences are: 1) about a $100 difference; 2) three vs. 12 months return period: 3) battery level of 80% vs. 90%. Recommendation: After considering the factors, I decided to look into how much a replacement battery would cost, which is $40 right now. However, starting with the iPhone 8 (i think), Apple started sealing the cases, which requires a heat gun to separate the case because of the extra waterproofing adhesive. To breakdown the addition $100 cost, subtract the $40 battery from that, leaving $60 for an additional 9-months (or $6.67/month) to ""insurance"" to return the phone if issues come up.Carrier Lock: I decided I wanted an unlocked version, and that appears to be another feature that is included with Premium Renewed, with the majority of carrier locked versions being offered as renewed only.Conclusion: For the additional $100, I elected to go with the Renewed Premium. I rate both the Renewed and the Premium Renewed as 5-stars. Which you chose would depend on individual financial and personal factors.Related Products:Apple iPhone 11 Pro Max, US Version, 256GB, Midnight - Unlocked (Renewed)4.3 out of 5 stars    12,122 ratings | 1000+ answered questionsPrice: $491.86https://www.amazon.com/gp/product/B07Z4681LQ/ Apple iPhone 11 Pro Max, 256GB, Midnight Green - Unlocked (Renewed Premium)4.3 out of 5 stars    12,122 ratings | 1000+ answered questionsPrice: $586.00https://www.amazon.com/gp/product/B08BHFGJXF","https://m.media-amazon.com/images/I/41awbSh37uL._SY88.jpg","https://m.media-amazon.com/images/I/61IXLUVMvCL._SY88.jpg","https://m.media-amazon.com/images/I/714Gc1kC8aL._SY88.jpg",,,,,"25 people found this helpful","Is Renewed Premium worth the extra money?","https://www.amazon.com/gp/customer-reviews/R1TVOATKFWT50D/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08BHXG144","Reviewed in the United States on January 16, 2023","aTypicalEngineer808aTypicalEngineer808","Size: 256GBColor: Midnight GreenService Provider: UnlockedProduct grade: Renewed"
"https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif","United States",,"2023-01-16","true","192","B08BHXG144","5","I have no dislikes this phone is my dream iphone and I am so happy I made the choice. The amazon renewed programs I think is the best and most safest to use. Thank you amazon you made my christmas present a reality.","https://m.media-amazon.com/images/I/41awbSh37uL._SY88.jpg","https://m.media-amazon.com/images/I/61IXLUVMvCL._SY88.jpg","https://m.media-amazon.com/images/I/714Gc1kC8aL._SY88.jpg",,,,,"","It a wonderful buy!","https://www.amazon.com/gp/customer-reviews/RWAEJD4V6V1TZ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08BHXG144","Reviewed in the United States on January 16, 2023","Ms Rolle","Size: 64GBColor: GoldService Provider: UnlockedProduct grade: Renewed Premium"
"https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif","United States",,"2023-01-16","true","193","B08BHXG144","5","The phone works great and took my SIM card great as well! It’s definitely unlocked as stated and no scratches or anything in perfect condition honestly. Thank you!","https://m.media-amazon.com/images/I/41awbSh37uL._SY88.jpg","https://m.media-amazon.com/images/I/61IXLUVMvCL._SY88.jpg","https://m.media-amazon.com/images/I/714Gc1kC8aL._SY88.jpg",,,,,"","It’s great!","https://www.amazon.com/gp/customer-reviews/R27RLBQL84VTTN/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08BHXG144","Reviewed in the United States on January 16, 2023","BreAsia","Size: 64GBColor: Space GrayService Provider: UnlockedProduct grade: Renewed"
"https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif","United States",,"2023-01-16","true","194","B08BHXG144","1","Little green spots on the phone under the glass that can’t be removed. Plus I was charged double and am still waiting for my refund","https://m.media-amazon.com/images/I/41awbSh37uL._SY88.jpg","https://m.media-amazon.com/images/I/61IXLUVMvCL._SY88.jpg","https://m.media-amazon.com/images/I/714Gc1kC8aL._SY88.jpg",,,,,"","Phone damaged, charged twice for purchase","https://www.amazon.com/gp/customer-reviews/R15NYJ318MQIVB/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08BHXG144","Reviewed in the United States on January 16, 2023","Brenna Browning","Size: 64GBColor: Space GrayService Provider: UnlockedProduct grade: Renewed"
"https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif","United States",,"2023-01-15","true","195","B08BHXG144","5","I loved the product came as perfect as going to buy it in the store. Battery life was good and no cracks or scratches on the phone. Easily connected with SIM card.","https://m.media-amazon.com/images/I/41awbSh37uL._SY88.jpg","https://m.media-amazon.com/images/I/61IXLUVMvCL._SY88.jpg","https://m.media-amazon.com/images/I/714Gc1kC8aL._SY88.jpg",,,,,"","Perfect","https://www.amazon.com/gp/customer-reviews/R1CJZ3YMPPFIJ0/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08BHXG144","Reviewed in the United States on January 15, 2023","Imani","Size: 64GBColor: Space GrayService Provider: UnlockedProduct grade: Renewed"
"https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif","United States",,"2023-01-15","true","196","B08BHXG144","3","The phone was in good visible shape but the battery life ad in the 70s and the Bluetooth is very sketchy when it chooses to work.  Contacted Amazon for a replacement and though response says will get back to me, still no answers or resolution.","https://m.media-amazon.com/images/I/41awbSh37uL._SY88.jpg","https://m.media-amazon.com/images/I/61IXLUVMvCL._SY88.jpg","https://m.media-amazon.com/images/I/714Gc1kC8aL._SY88.jpg",,,,,"","Good condition but issues","https://www.amazon.com/gp/customer-reviews/R1SALQ6AR1851K/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08BHXG144","Reviewed in the United States on January 15, 2023","L Johnson","Size: 512GBColor: Midnight GreenService Provider: UnlockedProduct grade: Renewed"
"https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif","United States",,"2023-01-15","true","197","B08BHXG144","5","I was scared at first after seeing people’s reviews but then when I brought it and I saw it myself it’s so good 😍","https://m.media-amazon.com/images/I/41awbSh37uL._SY88.jpg","https://m.media-amazon.com/images/I/61IXLUVMvCL._SY88.jpg","https://m.media-amazon.com/images/I/714Gc1kC8aL._SY88.jpg",,,,,"One person found this helpful","My favorite iPhone 😩❤️","https://www.amazon.com/gp/customer-reviews/R3JHB6OG1OBLLU/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08BHXG144","Reviewed in the United States on January 15, 2023","Christvie🙌🏾","Size: 64GBColor: Space GrayService Provider: UnlockedProduct grade: Renewed"
"https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif","United States",,"2023-01-14","true","198","B08BHXG144","5","El telefono vino sin ningun rasguño, la calidad es excelente, el funcionamiento es optimo, la bateria vino con un 83% lo cual me parece muy buena","https://m.media-amazon.com/images/I/41awbSh37uL._SY88.jpg","https://m.media-amazon.com/images/I/61IXLUVMvCL._SY88.jpg","https://m.media-amazon.com/images/I/714Gc1kC8aL._SY88.jpg",,,,,"","Excelente telefono","https://www.amazon.com/gp/customer-reviews/R1OXBAXR1WMQ41/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08BHXG144","Reviewed in the United States on January 14, 2023","Wilton De Los Santos","Size: 64GBColor: Midnight GreenService Provider: UnlockedProduct grade: Renewed"
"https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif","United States",,"2023-01-14","true","199","B08BHXG144","5","This phone is amazing.  It arrived on time from the vendor. Phone is like new/excellent condition with absolutely no physical damage.  Battery health is 86% but that is not an issue as the battery lasts all day on a full charge.","https://m.media-amazon.com/images/I/41awbSh37uL._SY88.jpg","https://m.media-amazon.com/images/I/61IXLUVMvCL._SY88.jpg","https://m.media-amazon.com/images/I/714Gc1kC8aL._SY88.jpg",,,,,"One person found this helpful","Amazing","https://www.amazon.com/gp/customer-reviews/R196IQZ4KY2G46/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08BHXG144","Reviewed in the United States on January 14, 2023","ChelleBoo","Size: 64GBColor: Space GrayService Provider: UnlockedProduct grade: Renewed"
"https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif","United States",,"2023-01-14","true","200","B08BHXG144","5","I purchased this phone after previously returning a different phone that didn’t work. Let’s just say I’m glad the other one didn’t work out because I love this one. The size, weight, and feel are perfect","https://m.media-amazon.com/images/I/41awbSh37uL._SY88.jpg","https://m.media-amazon.com/images/I/61IXLUVMvCL._SY88.jpg","https://m.media-amazon.com/images/I/714Gc1kC8aL._SY88.jpg",,,,,"","Love it","https://www.amazon.com/gp/customer-reviews/R3E4SRHX8OP8JW/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08BHXG144","Reviewed in the United States on January 14, 2023","Timeka Clark","Size: 64GBColor: SilverService Provider: UnlockedProduct grade: Renewed"
"https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif","United States",,"2022-04-22","true","651","B08BHXG144","5","I’ve experienced 0 issues with the phone so far & it even came earlier than expected. Works like it’s completely brand new!","https://m.media-amazon.com/images/I/61yGcOhbLnL._SY88.jpg","https://m.media-amazon.com/images/I/61LAN+n1JBL._SY88.jpg",,,,,,"","Good Product","https://www.amazon.com/gp/customer-reviews/R30T2RC7FF2YY4/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08BHXG144","Reviewed in the United States on April 22, 2022","Martin","Size: 256GBColor: Midnight GreenService Provider: UnlockedProduct grade: Renewed"
"https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif","United States",,"2022-04-22","true","652","B08BHXG144","5","Las cámaras muy claritas","https://m.media-amazon.com/images/I/61yGcOhbLnL._SY88.jpg","https://m.media-amazon.com/images/I/61LAN+n1JBL._SY88.jpg",,,,,,"","Perfecto muy lindo","https://www.amazon.com/gp/customer-reviews/R1NRJTR7KZ2IKN/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08BHXG144","Reviewed in the United States on April 22, 2022","Antonia","Size: 64GBColor: GoldService Provider: UnlockedProduct grade: Renewed"
"https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif","United States",,"2022-04-22","true","653","B08BHXG144","1","I can only use this phone on speaker..One star because I could not leave it blank","https://m.media-amazon.com/images/I/61yGcOhbLnL._SY88.jpg","https://m.media-amazon.com/images/I/61LAN+n1JBL._SY88.jpg",,,,,,"One person found this helpful","😭","https://www.amazon.com/gp/customer-reviews/R1FWMCJLY4J4K2/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08BHXG144","Reviewed in the United States on April 22, 2022","Meisha M.","Size: 64GBColor: Midnight GreenService Provider: UnlockedProduct grade: Renewed"
"https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif","United States",,"2022-04-21","true","654","B08BHXG144","3","Overall Phone works well, no 5g like my Samsung A71, Wi-Fi doesn’t maintain strong connection like my A71 at same distance from router.Cosmetics of the phone- arrived with a screen protector pre-installed, when I removed it I found a deep scratch and permanent scuff on the glass.  Back of phone shows wear from previous owners case especially around cameras and the camera rings have some scratches and a couple deep grooved nicks.  Overall not exactly “like new” as promised by Amazon renew physical description…probably will return","https://m.media-amazon.com/images/I/61yGcOhbLnL._SY88.jpg","https://m.media-amazon.com/images/I/61LAN+n1JBL._SY88.jpg",,,,,,"One person found this helpful","86% battery capacity and scuff/deep scratch on screen covered up by preinstalled screen protector","https://www.amazon.com/gp/customer-reviews/R1XENFPL77M1ZW/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08BHXG144","Reviewed in the United States on April 21, 2022","AbearinpaAbearinpa","Size: 64GBColor: Midnight GreenService Provider: UnlockedProduct grade: Renewed"
"https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif","United States",,"2022-04-21","true","655","B08BHXG144","5","Really good!!!","https://m.media-amazon.com/images/I/61yGcOhbLnL._SY88.jpg","https://m.media-amazon.com/images/I/61LAN+n1JBL._SY88.jpg",,,,,,"","Great","https://www.amazon.com/gp/customer-reviews/ROZVQRHU6LN1N/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08BHXG144","Reviewed in the United States on April 21, 2022","Maruhen amir Datsch Silveira","Size: 64GBColor: Space GrayService Provider: UnlockedProduct grade: Renewed"
"https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif","United States",,"2022-04-20","true","656","B08BHXG144","5","tuve dudas al comprarlo pero, una lo tuve en mis manos y lo utilice me di cuenta que estaba en perfecto estado.full recomendado y agradecido con el vendedor por tener buena calidad en sus productos.resaltar que el paquete solo demoro 5 días en llegar  USA a Panamá.","https://m.media-amazon.com/images/I/61yGcOhbLnL._SY88.jpg","https://m.media-amazon.com/images/I/61LAN+n1JBL._SY88.jpg",,,,,,"","se los recomiendo al 100%","https://www.amazon.com/gp/customer-reviews/R205L7UVGEO9UU/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08BHXG144","Reviewed in the United States on April 20, 2022","ivan garcia","Size: 256GBColor: Space GrayService Provider: UnlockedProduct grade: Renewed"
"https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif","United States",,"2022-04-20","true","657","B08BHXG144","1","La pantalla no es original, muestra colores opacos y amarillentos además de estar rayada , trae una mica instalada pero al retirarla es increíble la cantidad de rayaduras profundas que tiene, no vale la pena por el precio que se paga.","https://m.media-amazon.com/images/I/61yGcOhbLnL._SY88.jpg","https://m.media-amazon.com/images/I/61LAN+n1JBL._SY88.jpg",,,,,,"","Decepción total, pantalla opaca y genérica además de estar muy rayada","https://www.amazon.com/gp/customer-reviews/R3KN2RN4I40NSL/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08BHXG144","Reviewed in the United States on April 20, 2022","Antony Miguel Paredes Pozada","Size: 64GBColor: Space GrayService Provider: UnlockedProduct grade: Renewed"
"https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif","United States",,"2022-04-20","true","658","B08BHXG144","3","Everything else was good except the camera. Blurry pictures on all 3 cameras","https://m.media-amazon.com/images/I/61yGcOhbLnL._SY88.jpg","https://m.media-amazon.com/images/I/61LAN+n1JBL._SY88.jpg",,,,,,"","Everything was fine until opened the camera","https://www.amazon.com/gp/customer-reviews/R3LYN9BF3V5AGQ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08BHXG144","Reviewed in the United States on April 20, 2022","LesleyLesley","Size: 256GBColor: Midnight GreenService Provider: UnlockedProduct grade: Renewed"
"https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif","United States",,"2022-04-19","true","659","B08BHXG144","5","Basically a brand new phone ,96% battery life , no scratches or marks . Couldn’t be more satisfiedMajor Thumbs Up👍🏽","https://m.media-amazon.com/images/I/61yGcOhbLnL._SY88.jpg","https://m.media-amazon.com/images/I/61LAN+n1JBL._SY88.jpg",,,,,,"","Love it !!!","https://www.amazon.com/gp/customer-reviews/R29NO1AZBRKNG0/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08BHXG144","Reviewed in the United States on April 19, 2022","Rj Kaotic","Size: 512GBColor: SilverService Provider: UnlockedProduct grade: Renewed"
"https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif","United States",,"2022-04-18","true","660","B08BHXG144","1","Dislike horrible and bad business","https://m.media-amazon.com/images/I/61yGcOhbLnL._SY88.jpg","https://m.media-amazon.com/images/I/61LAN+n1JBL._SY88.jpg",,,,,,"One person found this helpful","Trash","https://www.amazon.com/gp/customer-reviews/R2XOUI20PR1WGQ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08BHXG144","Reviewed in the United States on April 18, 2022","Preston","Size: 64GBColor: Midnight GreenService Provider: UnlockedProduct grade: Renewed"
"https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif","United States",,"2022-07-30","true","491","B08BHXG144","5","In great condition when I got it and still is","https://m.media-amazon.com/images/I/610mOtio9iL._SY88.jpg","https://m.media-amazon.com/images/I/6194qMOp5JL._SY88.jpg","https://m.media-amazon.com/images/I/61M3Lp3Wk0L._SY88.jpg","https://m.media-amazon.com/images/I/61TTe+BAkAL._SY88.jpg","https://m.media-amazon.com/images/I/61xpp-XKsEL._SY88.jpg",,,"","Had the phone for over a year","https://www.amazon.com/gp/customer-reviews/R1NUW7PO3ZT0TH/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08BHXG144","Reviewed in the United States on July 30, 2022","Brianna","Size: 64GBColor: Midnight GreenService Provider: UnlockedProduct grade: Renewed"
"https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif","United States",,"2022-07-29","true","492","B08BHXG144","5","This is like getting a new phone for half the price.","https://m.media-amazon.com/images/I/610mOtio9iL._SY88.jpg","https://m.media-amazon.com/images/I/6194qMOp5JL._SY88.jpg","https://m.media-amazon.com/images/I/61M3Lp3Wk0L._SY88.jpg","https://m.media-amazon.com/images/I/61TTe+BAkAL._SY88.jpg","https://m.media-amazon.com/images/I/61xpp-XKsEL._SY88.jpg",,,"","Refurbished but good as new","https://www.amazon.com/gp/customer-reviews/R1RW54E02D0ZZD/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08BHXG144","Reviewed in the United States on July 29, 2022","Anish Shrestha","Size: 64GBColor: Space GrayService Provider: UnlockedProduct grade: Renewed"
"https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif","United States",,"2022-07-29","false","493","B08BHXG144","4","Excelente teléfono 📱 me encanto y su funcionamiento es excelente, me llego con batería 🔋 95% Así qué hay teléfono para un rato.","https://m.media-amazon.com/images/I/610mOtio9iL._SY88.jpg","https://m.media-amazon.com/images/I/6194qMOp5JL._SY88.jpg","https://m.media-amazon.com/images/I/61M3Lp3Wk0L._SY88.jpg","https://m.media-amazon.com/images/I/61TTe+BAkAL._SY88.jpg","https://m.media-amazon.com/images/I/61xpp-XKsEL._SY88.jpg",,,"","Lo recomiendo 👍🏽","https://www.amazon.com/gp/customer-reviews/R3LOQ3FC1D8ZN6/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08BHXG144","Reviewed in the United States on July 29, 2022","Jesus Emmanuel Hernández Pacheco","Size: 256GBColor: Space GrayService Provider: UnlockedProduct grade: Renewed"
